signal,market,book_group,bucket,theta,anchor,n_games,n_quotes,clv_mean,clv_sharpe,clv_p,realized_roi,roi_fdr_survive,season_sign_consistent,is_control
continuation,totals,bovada,mid,1,t50,191,191,-0.09162303664921466,-0.2044812927256462,0.9976432462279557,0.03514046845483221,False,False,False
continuation,totals,bovada,mid,1,t75,236,236,-0.06779661016949153,-0.21033487383836566,0.9993836970399234,0.0288604162696428,False,False,False
continuation,totals,bovada,high,0.5,t50,470,470,-0.17127659574468085,-0.21017533417430356,0.9999973992572779,-0.12110762040919304,False,True,False
continuation,totals,bovada,high,0.5,t75,522,522,-0.03065134099616858,-0.06467815663557633,0.930258964942135,-0.031109409220353757,False,False,False
continuation,totals,bovada,high,1,t50,114,114,-0.4298245614035088,-0.291055685379228,0.9990570118094418,-0.13638320108571828,False,False,False
continuation,totals,bovada,high,1,t75,124,124,0.028225806451612902,0.03496583261738559,0.34850380684084625,-0.10139341724194458,False,False,False
sharp_convergence,totals,all,all,0.5,t50,3122,7339,0.29568385650224216,0.6109713614431099,1.0095872154835758e-255,-0.006871089425243381,True,True,False
sharp_convergence,totals,all,all,0.5,t75,2679,6227,0.24037887271369915,0.6762685675087282,1.0118617709407946e-268,-0.0025548858179047056,True,True,False
sharp_convergence,totals,all,all,1,t50,128,273,0.9509765625,0.8089800629733388,2.7798836232311815e-20,0.11116940399872152,True,True,False
sharp_convergence,totals,all,all,1,t75,56,102,0.7424107142857143,1.1146892332466338,3.6655178688772647e-17,-0.0711102718541534,True,True,False
sharp_convergence,totals,all,low,0.5,t50,569,1271,0.2849443468072642,0.4755157543789694,4.025377518765845e-30,-0.04337706200307009,True,True,False
sharp_convergence,totals,all,low,0.5,t75,526,1197,0.20922053231939164,0.5439435105149827,5.09904856451655e-36,-0.04643911170727176,True,True,False
sharp_convergence,totals,all,low,1,t50,29,69,1.1640804597701149,1.0069642909218732,2.9357884451727214e-08,0.2151726158049167,False,True,False
sharp_convergence,totals,all,low,1,t75,9,14,0.8333333333333334,1.3608276348795436,2.2278545302027978e-05,-0.3845432492180244,False,True,False
sharp_convergence,totals,all,mid,0.5,t50,2061,4803,0.28356380397865116,0.8165054947766557,4.621392357633739e-301,-0.0005670821990454606,True,True,False
sharp_convergence,totals,all,mid,0.5,t75,1704,3994,0.2412754303599374,0.7828129195158426,2.2129755499462963e-229,0.011168981396579297,True,True,False
sharp_convergence,totals,all,mid,1,t50,67,130,0.6129353233830845,1.0939711927699305,1.705773237381586e-19,-0.011904230624615651,True,True,False
sharp_convergence,totals,all,mid,1,t75,34,64,0.6316176470588235,1.2380451551157778,2.6189143018798817e-13,0.06298026089818193,False,True,False
sharp_convergence,totals,all,high,0.5,t50,536,1265,0.3667599502487562,0.4894590526496755,4.565628359182037e-30,0.01030719074193092,True,True,False
sharp_convergence,totals,all,high,0.5,t75,468,1036,0.27970085470085465,0.5899710292533659,1.3187830271354793e-37,-0.006286812217282575,True,True,False
sharp_convergence,totals,all,high,1,t50,35,74,1.3257142857142858,0.7246751075800197,9.045513227587235e-06,0.21911684810730556,False,True,False
sharp_convergence,totals,all,high,1,t75,14,24,1.042857142857143,1.0578428361748222,3.7776463380554555e-05,-0.12519605153845895,False,True,False
sharp_convergence,totals,soft,all,0.5,t50,3122,7339,0.29568385650224216,0.6109713614431099,1.0095872154835758e-255,-0.006871089425243381,True,True,False
sharp_convergence,totals,soft,all,0.5,t75,2679,6227,0.24037887271369915,0.6762685675087282,1.0118617709407946e-268,-0.0025548858179047056,True,True,False
sharp_convergence,totals,soft,all,1,t50,128,273,0.9509765625,0.8089800629733388,2.7798836232311815e-20,0.11116940399872152,True,True,False
sharp_convergence,totals,soft,all,1,t75,56,102,0.7424107142857143,1.1146892332466338,3.6655178688772647e-17,-0.0711102718541534,True,True,False
sharp_convergence,totals,soft,low,0.5,t50,569,1271,0.2849443468072642,0.4755157543789694,4.025377518765845e-30,-0.04337706200307009,True,True,False
sharp_convergence,totals,soft,low,0.5,t75,526,1197,0.20922053231939164,0.5439435105149827,5.09904856451655e-36,-0.04643911170727176,True,True,False
sharp_convergence,totals,soft,low,1,t50,29,69,1.1640804597701149,1.0069642909218732,2.9357884451727214e-08,0.2151726158049167,False,True,False
sharp_convergence,totals,soft,low,1,t75,9,14,0.8333333333333334,1.3608276348795436,2.2278545302027978e-05,-0.3845432492180244,False,True,False
sharp_convergence,totals,soft,mid,0.5,t50,2061,4803,0.28356380397865116,0.8165054947766557,4.621392357633739e-301,-0.0005670821990454606,True,True,False
sharp_convergence,totals,soft,mid,0.5,t75,1704,3994,0.2412754303599374,0.7828129195158426,2.2129755499462963e-229,0.011168981396579297,True,True,False
sharp_convergence,totals,soft,mid,1,t50,67,130,0.6129353233830845,1.0939711927699305,1.705773237381586e-19,-0.011904230624615651,True,True,False
sharp_convergence,totals,soft,mid,1,t75,34,64,0.6316176470588235,1.2380451551157778,2.6189143018798817e-13,0.06298026089818193,False,True,False
sharp_convergence,totals,soft,high,0.5,t50,536,1265,0.3667599502487562,0.4894590526496755,4.565628359182037e-30,0.01030719074193092,True,True,False
sharp_convergence,totals,soft,high,0.5,t75,468,1036,0.27970085470085465,0.5899710292533659,1.3187830271354793e-37,-0.006286812217282575,True,True,False
sharp_convergence,totals,soft,high,1,t50,35,74,1.3257142857142858,0.7246751075800197,9.045513227587235e-06,0.21911684810730556,False,True,False
sharp_convergence,totals,soft,high,1,t75,14,24,1.042857142857143,1.0578428361748222,3.7776463380554555e-05,-0.12519605153845895,False,True,False
sharp_convergence,totals,majors,all,0.5,t50,2685,4688,0.2968963376784606,0.6226662971945711,1.094614161982157e-228,-0.004227971281383977,True,True,False
sharp_convergence,totals,majors,all,0.5,t75,2294,3951,0.23692240627724498,0.6572228540160999,8.644945854077348e-218,-0.001851679954009651,True,True,False
sharp_convergence,totals,majors,all,1,t50,88,149,0.9801136363636364,0.8468792124164451,9.754192572662634e-16,0.18598276387599882,True,True,False
sharp_convergence,totals,majors,all,1,t75,36,58,0.949074074074074,1.4864709750264076,2.3562887152192217e-19,0.08217506991026108,False,True,False
sharp_convergence,totals,majors,low,0.5,t50,481,819,0.2976437976437976,0.4801063531757556,3.1566323769949983e-26,-0.026091296488911803,True,True,False
sharp_convergence,totals,majors,low,0.5,t75,450,764,0.21537037037037035,0.5511926168029125,6.956341227628827e-32,-0.0310894959605501,True,True,False
sharp_convergence,totals,majors,low,1,t50,20,39,1.3583333333333334,1.129887200669792,2.1745149845722083e-07,0.41092805019438067,False,True,False
sharp_convergence,totals,majors,low,1,t75,6,9,1.0833333333333333,2.203706386767634,3.370216011926948e-08,-0.07881703832920117,False,True,False
sharp_convergence,totals,majors,mid,0.5,t50,1761,3060,0.28662691652470185,0.8649978801082928,8.387329319450225e-289,-0.0010524670688259136,True,True,False
sharp_convergence,totals,majors,mid,0.5,t75,1454,2540,0.23326455754241174,0.7883293083684153,8.064900105373398e-199,0.007464201653071741,True,True,False
sharp_convergence,totals,majors,mid,1,t50,44,65,0.6856060606060606,1.6978060564847726,1.0109230285928452e-29,0.05313086291272041,False,True,False
sharp_convergence,totals,majors,mid,1,t75,19,33,0.7982456140350876,2.3438873798746394,8.34048303060024e-25,0.16406751587454552,False,True,False
sharp_convergence,totals,majors,high,0.5,t50,457,809,0.3435448577680525,0.47809517686845643,8.024916721658179e-25,0.013887467375431018,True,True,False
sharp_convergence,totals,majors,high,0.5,t75,394,647,0.27707275803722503,0.5441523755783236,1.700220733903479e-27,-0.0032021852079151614,True,True,False
sharp_convergence,totals,majors,high,1,t50,24,45,1.204861111111111,0.6709611462038413,0.0005062594186723766,0.2420901770433578,False,True,False
sharp_convergence,totals,majors,high,1,t75,11,16,1.1363636363636365,1.1337897629876967,8.483612080329705e-05,0.028538358648021952,False,True,False
sharp_convergence,totals,bovada,all,0.5,t50,722,722,0.2873961218836565,0.3942609690874228,1.5917364417255366e-26,-0.011226863478853818,True,True,False
sharp_convergence,totals,bovada,all,0.5,t75,557,557,0.19120287253141832,0.4320599423711228,1.0226599504922494e-24,0.007218683535910933,True,True,False
sharp_convergence,totals,bovada,all,1,t50,55,55,1.2,0.7652072717079333,6.937309040989346e-09,0.026663902632282088,True,True,False
sharp_convergence,totals,bovada,all,1,t75,16,16,0.34375,0.5279358069085827,0.017354239566674975,0.055846508563899874,False,True,False
sharp_convergence,totals,bovada,low,0.5,t50,148,148,0.26013513513513514,0.2870393598663353,0.00023972301110034217,-0.005167637364039156,True,True,False
sharp_convergence,totals,bovada,low,0.5,t75,121,121,0.1487603305785124,0.25350436447903096,0.0026472449732334777,-0.11643217245085731,True,False,False
sharp_convergence,totals,bovada,low,1,t50,14,14,1.3571428571428572,1.1020637519933032,1.8654278285731544e-05,0.0315018315018315,False,True,False
sharp_convergence,totals,bovada,low,1,t75,2,2,0.0,0.0,,-1.0,False,False,False
sharp_convergence,totals,bovada,mid,0.5,t50,441,441,0.2528344671201814,0.606128370754803,2.0481216747098162e-37,-0.006866602784970128,True,True,False
sharp_convergence,totals,bovada,mid,0.5,t75,345,345,0.19710144927536233,0.5271201117626064,6.164501550966851e-23,0.06269060911783028,True,True,False
sharp_convergence,totals,bovada,mid,1,t50,25,25,0.48,0.6343858564368862,0.0007571493847156659,-0.17480895915678527,False,True,False
sharp_convergence,totals,bovada,mid,1,t75,12,12,0.375,0.6170650134055817,0.016275589344473356,0.32446201141853315,False,True,False
sharp_convergence,totals,bovada,high,0.5,t50,133,133,0.4323308270676692,0.3677913356032111,1.1097755556192336e-05,-0.03242716747129954,True,True,False
sharp_convergence,totals,bovada,high,0.5,t75,91,91,0.22527472527472528,0.48860176791702425,1.573660384596161e-06,-0.038672093951597035,True,True,False
sharp_convergence,totals,bovada,high,1,t50,16,16,2.1875,1.0094660663590604,2.697002344166228e-05,0.33723206141684403,False,True,False
sharp_convergence,totals,bovada,high,1,t75,2,2,0.5,0.35355339059327373,0.30853753872598694,-0.5,False,False,False
placebo,totals,all,all,na,open,7262,46116,0.0006027789799478051,0.0010411424006411803,0.46465086121733773,-0.05632109106448124,False,False,True
placebo,totals,all,low,na,open,1757,8618,0.013822261972518093,0.02325149617730607,0.164873578595939,-0.055810644214768876,False,False,True
placebo,totals,all,mid,na,open,5376,30863,-0.0041188350340136065,-0.007423669114685672,0.7068867458892322,-0.059469489477616086,False,False,True
placebo,totals,all,high,na,open,1323,6635,0.00033923622358996087,0.00046533255669282297,0.4932479959939641,-0.05089807302208597,False,False,True
placebo,totals,pinnacle,all,na,open,7156,7156,0.0029346003353828954,0.005031517562987507,0.335188049762715,-0.04486581951690165,False,False,True
placebo,totals,pinnacle,low,na,open,1300,1300,0.028076923076923076,0.05023866615589221,0.035040957688249524,-0.02956144592982972,True,True,True
placebo,totals,pinnacle,mid,na,open,4854,4854,-0.002781211372064277,-0.004878586878402676,0.6330319494282615,-0.05391894236200687,False,False,True
placebo,totals,pinnacle,high,na,open,1002,1002,-0.001996007984031936,-0.002976973593329378,0.5375384664498906,-0.020850373408583926,False,False,True
placebo,totals,soft,all,na,open,7262,38960,0.00019393188286055338,0.00033296432037181983,0.4886817934831261,-0.058271614849457,False,False,True
placebo,totals,soft,low,na,open,1727,7318,0.01537830534645821,0.025690366187908594,0.1428461108191878,-0.06216478284760187,False,False,True
placebo,totals,soft,mid,na,open,5335,26009,-0.004044048734770385,-0.0072649061767821625,0.7021646945966258,-0.06262349322306754,False,False,True
placebo,totals,soft,high,na,open,1308,5633,-0.0003950050968399646,-0.0005356425084519898,0.5077279056275877,-0.05495466195917688,False,False,True
placebo,totals,majors,all,na,open,7259,21707,-0.0001492400238784051,-0.00025331096075590303,0.5086093176641497,-0.05867025309597732,False,False,True
placebo,totals,majors,low,na,open,1636,4094,0.013396495517522415,0.022284635707817677,0.18369907358581475,-0.05632584077190664,False,False,True
placebo,totals,majors,mid,na,open,5215,14465,-0.004394375199744329,-0.007830676587929504,0.7141304084973519,-0.06500193859860583,False,False,True
placebo,totals,majors,high,na,open,1224,3148,0.0018382352941176514,0.0025098761100864914,0.4650139238300746,-0.06023667602795572,False,False,True
placebo,totals,bovada,all,na,open,7121,7121,-0.0028788091560174134,-0.004719948124436739,0.6547945950600309,-0.059302028170494216,False,False,True
placebo,totals,bovada,low,na,open,1294,1294,0.022024729520865535,0.03706220805967188,0.0912315170659421,-0.05737039225387857,False,False,True
placebo,totals,bovada,mid,na,open,4771,4771,-0.010060783902745755,-0.017567131636839248,0.8875123767363305,-0.06461689717182595,False,False,True
placebo,totals,bovada,high,na,open,1056,1056,-0.000946969696969697,-0.0012288591347860743,0.5159268068782946,-0.037654646764083526,False,False,True
static_home,h2h,all,all,na,open,7262,46340,0.001614039458188951,0.03445256165817834,0.0016626038627315064,-0.029993631686455195,True,True,False
static_home,h2h,pinnacle,all,na,open,7175,7175,0.0012186624088538181,0.02799266887215113,0.008866910057787078,-0.014169018643925885,True,False,False
static_home,h2h,soft,all,na,open,7262,39165,0.0016385186745369346,0.03469136924293236,0.0015567339932666074,-0.0329599359218096,True,True,False
static_home,h2h,majors,all,na,open,7260,21744,0.001733310339882209,0.03631648335628936,0.0009861601504091617,-0.03244990121527609,True,True,False
static_home,h2h,bovada,all,na,open,7214,7214,0.0011510680964574563,0.025252515271520434,0.015983253241287923,-0.03617271454054791,True,False,False
static_away,h2h,all,all,na,open,7262,46340,-0.001614039458188951,-0.03445256165817834,0.9983373961372685,-0.040802027287244635,False,True,False
static_away,h2h,pinnacle,all,na,open,7175,7175,-0.001218662408853819,-0.02799266887215115,0.9911330899422129,-0.020386551361488068,False,False,False
static_away,h2h,soft,all,na,open,7262,39165,-0.001638518674536935,-0.03469136924293237,0.9984432660067334,-0.04444705553165338,False,True,False
static_away,h2h,majors,all,na,open,7260,21744,-0.001733310339882209,-0.03631648335628936,0.9990138398495908,-0.044564058339867624,False,True,False
static_away,h2h,bovada,all,na,open,7214,7214,-0.0011510680964574571,-0.025252515271520455,0.9840167467587122,-0.04232092205646947,False,False,False
reversion,h2h,all,all,0.02,t50,2716,9085,0.005019438170501205,0.11662605939959636,6.084649874862177e-10,0.01239826550190275,True,True,False
reversion,h2h,all,all,0.02,t75,3509,13016,2.5812504487401174e-05,0.0011407281722995983,0.4730627342527087,-0.03244254110190865,False,False,False
reversion,h2h,all,all,0.04,t50,913,3969,0.013612983790301906,0.19931628287203687,8.586168122854029e-10,0.08595937950553177,True,True,False
reversion,h2h,all,all,0.04,t75,1140,4745,-0.0004688442754565877,-0.01358695369964635,0.6767925577334444,0.018187157484967253,False,False,False
reversion,h2h,pinnacle,all,0.02,t50,1370,1370,0.006545754746524319,0.14319563444990596,5.784643861309687e-08,0.0029212728554694496,True,True,False
reversion,h2h,pinnacle,all,0.02,t75,1918,1918,0.00019636773707445106,0.009109718675453977,0.34496136886393886,-0.014749196518269364,False,False,False
reversion,h2h,pinnacle,all,0.04,t50,580,580,0.014717913304928056,0.22649903775649544,2.4511353651610347e-08,0.07055440477851188,True,True,False
reversion,h2h,pinnacle,all,0.04,t75,701,701,-0.00024359313967082768,-0.008598379492463719,0.5900424497035119,0.026222753606012825,False,False,False
reversion,h2h,soft,all,0.02,t50,2611,7715,0.005112040614636091,0.11589478442353306,1.5903899326863874e-09,0.01242396918317668,True,True,False
reversion,h2h,soft,all,0.02,t75,3430,11098,-6.995243078726919e-05,-0.0030448945843367784,0.5707672697946993,-0.03811399437667761,False,False,False
reversion,h2h,soft,all,0.04,t50,890,3389,0.01355430876698757,0.19537173234811453,2.79640561302852e-09,0.09082717095826197,True,True,False
reversion,h2h,soft,all,0.04,t75,1121,4044,-0.0006027811125682244,-0.017384553239700368,0.7197362281461411,0.012626571946833124,False,False,False
reversion,h2h,majors,all,0.02,t50,1968,4000,0.0060364790147904475,0.12091371314596525,4.070130063171101e-08,0.03221129873464872,True,True,False
reversion,h2h,majors,all,0.02,t75,2807,5904,-0.000638451053105773,-0.026615990244430954,0.9207515942067843,-0.030963811933128912,False,False,False
reversion,h2h,majors,all,0.04,t50,785,1876,0.015200682900311078,0.20697866061752007,3.3336407171996586e-09,0.08948693165074788,True,True,False
reversion,h2h,majors,all,0.04,t75,969,2233,-0.0009368869242371968,-0.026089484569469853,0.791642463601185,0.024303610546712935,False,False,False
reversion,h2h,bovada,all,0.02,t50,1498,1498,0.007774723690472612,0.14976452733428097,3.385921394464072e-09,0.0004799891748904414,True,True,False
reversion,h2h,bovada,all,0.02,t75,2037,2037,-0.0006136591573116331,-0.023550720972735847,0.8560904080111821,-0.04379886447399022,False,False,False
reversion,h2h,bovada,all,0.04,t50,641,641,0.017316761563004754,0.24277817499647164,3.95676323401009e-10,0.07882971392083793,True,True,False
reversion,h2h,bovada,all,0.04,t75,742,742,-0.00032023623497054557,-0.010179557520009678,0.609220459063539,-0.0018474623049528633,False,False,False
continuation,h2h,all,all,0.02,t50,2716,9085,-0.005019438170501205,-0.11662605939959636,0.999999999391535,-0.059524063522381494,False,True,False
continuation,h2h,all,all,0.02,t75,3509,13016,-2.5812504487400998e-05,-0.0011407281722995905,0.526937265747291,-0.027934678819405465,False,False,False
continuation,h2h,all,all,0.04,t50,913,3969,-0.013612983790301906,-0.19931628287203682,0.9999999991413832,-0.07946758223719136,False,True,False
continuation,h2h,all,all,0.04,t75,1140,4745,0.0004688442754565872,0.013586953699646336,0.32320744226655584,-0.06356485709985486,False,False,False
continuation,h2h,pinnacle,all,0.02,t50,1370,1370,-0.006545754746524319,-0.14319563444990596,0.9999999421535614,-0.027894277317053136,False,True,False
continuation,h2h,pinnacle,all,0.02,t75,1918,1918,-0.00019636773707445087,-0.009109718675453968,0.655038631136061,-0.018895128983508345,False,False,False
continuation,h2h,pinnacle,all,0.04,t50,580,580,-0.014717913304928052,-0.22649903775649538,0.9999999754886464,-0.054142575576299354,False,True,False
continuation,h2h,pinnacle,all,0.04,t75,701,701,0.00024359313967082675,0.008598379492463688,0.4099575502964884,-0.05760672954260007,False,False,False
continuation,h2h,soft,all,0.02,t50,2611,7715,-0.00511204061463609,-0.11589478442353306,0.9999999984096101,-0.06282768085666897,False,True,False
continuation,h2h,soft,all,0.02,t75,3430,11098,6.995243078726926e-05,0.003044894584336781,0.4292327302053006,-0.027380078482815342,False,False,False
continuation,h2h,soft,all,0.04,t50,890,3389,-0.01355430876698757,-0.19537173234811453,0.9999999972035943,-0.08823051387479884,False,True,False
continuation,h2h,soft,all,0.04,t75,1121,4044,0.000602781112568225,0.01738455323970038,0.28026377185385865,-0.06427272869676182,False,False,False
continuation,h2h,majors,all,0.02,t50,1968,4000,-0.0060364790147904475,-0.12091371314596525,0.9999999592986993,-0.07321706396354383,False,True,False
continuation,h2h,majors,all,0.02,t75,2807,5904,0.0006384510531057734,0.02661599024443097,0.07924840579321556,-0.03309189453675543,False,False,False
continuation,h2h,majors,all,0.04,t50,785,1876,-0.015200682900311076,-0.20697866061752007,0.9999999966663593,-0.07561679607443808,False,True,False
continuation,h2h,majors,all,0.04,t75,969,2233,0.0009368869242371971,0.026089484569469863,0.208357536398815,-0.06437063519111991,False,False,False
continuation,h2h,bovada,all,0.02,t50,1498,1498,-0.007774723690472612,-0.14976452733428097,0.9999999966140786,-0.06165480816942915,False,True,False
continuation,h2h,bovada,all,0.02,t75,2037,2037,0.0006136591573116326,0.023550720972735827,0.14390959198881817,-0.03956786109070818,False,False,False
continuation,h2h,bovada,all,0.04,t50,641,641,-0.017316761563004754,-0.24277817499647167,0.9999999996043237,-0.09935794414027156,False,True,False
continuation,h2h,bovada,all,0.04,t75,742,742,0.0003202362349705455,0.010179557520009676,0.3907795409364609,-0.07892236640898302,False,False,False
sharp_convergence,h2h,all,all,0.02,t50,1083,2168,0.01930858377903678,0.3254685637376552,4.527136748729757e-27,0.02702853798906065,True,False,False
sharp_convergence,h2h,all,all,0.02,t75,637,1178,0.015602648480838777,0.34072978144732324,3.998644501353261e-18,0.061329695485265956,True,True,False
sharp_convergence,h2h,all,all,0.04,t50,174,440,0.0391124481580864,0.32067878099258557,1.1682298918004855e-05,0.20486911843760758,True,False,False
sharp_convergence,h2h,all,all,0.04,t75,69,149,0.03714579544018798,0.30662661608983177,0.0054321740325491055,0.00011802264193838995,True,True,False
sharp_convergence,h2h,soft,all,0.02,t50,1083,2168,0.01930858377903678,0.3254685637376552,4.527136748729757e-27,0.02702853798906065,True,False,False
sharp_convergence,h2h,soft,all,0.02,t75,637,1178,0.015602648480838777,0.34072978144732324,3.998644501353261e-18,0.061329695485265956,True,True,False
sharp_convergence,h2h,soft,all,0.04,t50,174,440,0.0391124481580864,0.32067878099258557,1.1682298918004855e-05,0.20486911843760758,True,False,False
sharp_convergence,h2h,soft,all,0.04,t75,69,149,0.03714579544018798,0.30662661608983177,0.0054321740325491055,0.00011802264193838995,True,True,False
sharp_convergence,h2h,majors,all,0.02,t50,851,1353,0.023780254924832926,0.3667029287559268,5.2324207899086406e-27,0.04716021808401539,True,False,False
sharp_convergence,h2h,majors,all,0.02,t75,463,714,0.019920742195882093,0.3781899180587094,2.0146720373787253e-16,0.06574969209503988,True,True,False
sharp_convergence,h2h,majors,all,0.04,t50,144,273,0.04711608084076314,0.34600279108550264,1.6476700912483262e-05,0.16733422365755757,True,False,False
sharp_convergence,h2h,majors,all,0.04,t75,47,85,0.05159639099609845,0.3458339614497194,0.008871979089937088,-0.10108040371144941,False,True,False
sharp_convergence,h2h,bovada,all,0.02,t50,306,306,0.019121726305858035,0.20918115582660476,0.00012651387627738556,0.07497890731743365,True,True,False
sharp_convergence,h2h,bovada,all,0.02,t75,154,154,0.01673596004462916,0.232230498894247,0.001976396315421848,-0.062117836265128255,True,True,False
sharp_convergence,h2h,bovada,all,0.04,t50,64,64,0.0722424822732777,0.5790426526953378,1.8077680164988403e-06,0.40711945709753145,True,True,False
sharp_convergence,h2h,bovada,all,0.04,t75,18,18,0.0806859060011286,0.6255441483921026,0.003977673963793906,0.12487533500490364,False,False,False
placebo,h2h,all,all,na,open,7262,46340,-0.00024179729519908407,-0.005158304271688601,0.6698782921932869,-0.05670903262170784,False,False,True
placebo,h2h,pinnacle,all,na,open,7175,7175,-0.0004178093274395071,-0.00959376110538087,0.7917886437060173,-0.03900498541413258,False,False,True
placebo,h2h,soft,all,na,open,7262,39165,-0.00022477233802479707,-0.0047561616648734905,0.657374283825319,-0.05992911260961544,False,False,True
placebo,h2h,majors,all,na,open,7260,21744,-0.00016026934619881288,-0.0033557849929335497,0.6125348162741271,-0.05970493005030565,False,False,True
placebo,h2h,bovada,all,na,open,7214,7214,-0.00023801717022086546,-0.005220106738275288,0.6712513581962892,-0.06028579637104782,False,False,True
