signal,market,book_group,bucket,theta,anchor,n_games,n_quotes,clv_mean,clv_sharpe,clv_p,realized_roi,roi_fdr_survive,season_sign_consistent,is_control
continuation,totals,soft,all,1,t50,199,565,-1.3052763819095476,-2.6926554971150627,1.0,-0.28916949032329153,False,True,False
continuation,totals,soft,all,1,t75,55,74,-0.19090909090909092,-0.8087003159368031,0.9999999989979975,-0.29590098832019,False,True,False
continuation,totals,soft,low,0.5,t50,117,306,-0.3215099715099715,-0.8312265486979966,1.0,-0.12843246862321497,False,True,False
continuation,totals,soft,low,0.5,t75,165,431,0.06005050505050506,0.18621606827324996,0.008378678991174752,-0.04998164229652005,True,True,False
continuation,totals,soft,low,1,t50,9,11,-0.37037037037037035,-1.1189084777289187,0.999605643029963,-0.26387045699423406,False,False,False
continuation,totals,soft,low,1,t75,13,20,-0.23717948717948717,-0.987456948464704,0.9998148031271207,-0.20201329860539166,False,True,False
continuation,totals,soft,mid,0.5,t50,415,1567,-0.6770481927710844,-1.1123407606055604,1.0,-0.19989319125550445,False,True,False
continuation,totals,soft,mid,0.5,t75,324,803,0.03487654320987654,0.11602133352306651,0.01838160464740625,-0.1454070059445814,True,True,False
continuation,totals,soft,mid,1,t50,96,275,-1.342013888888889,-2.9451393454441948,1.0,-0.2926940120964319,False,True,False
continuation,totals,soft,mid,1,t75,23,31,-0.12681159420289853,-0.5683054586986249,0.9967897642767533,-0.18223566577812367,False,True,False
continuation,totals,soft,high,0.5,t50,278,1215,-0.8611810551558752,-1.3845831745586767,1.0,-0.2141901597334407,False,True,False
continuation,totals,soft,high,0.5,t75,145,342,0.010057471264367818,0.03390549457046954,0.3415354479701245,-0.23719828268609625,False,False,False
continuation,totals,soft,high,1,t50,94,279,-1.3572695035460993,-3.1133220111440854,1.0,-0.28799222659712165,False,True,False
continuation,totals,soft,high,1,t75,19,23,-0.23684210526315788,-0.976346606979197,0.9999895846802757,-0.4977347980443956,False,True,False
continuation,totals,majors,all,0.5,t50,653,1557,-0.748468606431853,-1.2158074525382352,1.0,-0.16127922976373163,False,True,False
continuation,totals,majors,all,0.5,t75,459,804,0.07153231663035585,0.22067649382661095,1.1346258677545681e-06,-0.10085140260451886,True,True,False
continuation,totals,majors,all,1,t50,148,284,-1.3688063063063063,-3.3499430883066887,1.0,-0.29897164647745794,False,True,False
continuation,totals,majors,all,1,t75,32,37,-0.1640625,-0.7003515190866844,0.9999628044713148,-0.262755845714515,False,True,False
continuation,totals,majors,low,0.5,t50,99,163,-0.3215488215488216,-0.8118025599633399,0.9999999999999997,-0.052499581174356075,False,True,False
continuation,totals,majors,low,0.5,t75,136,226,0.056372549019607844,0.16645095252588207,0.026120952723805917,-0.03487467652212299,True,True,False
continuation,totals,majors,low,1,t50,6,7,-0.20833333333333334,-0.847579379526013,0.9810593588423066,-0.523581429624171,False,False,False
continuation,totals,majors,low,1,t75,11,14,-0.1590909090909091,-0.6883951004425773,0.9887891815528382,-0.22597061438640778,False,True,False
continuation,totals,majors,mid,0.5,t50,356,780,-0.7221441947565544,-1.1593132916657674,1.0,-0.18220112210734027,False,True,False
continuation,totals,majors,mid,0.5,t75,261,405,0.051085568326947633,0.1601011697213739,0.004847617856208713,-0.11433974735998925,True,True,False
continuation,totals,majors,mid,1,t50,72,138,-1.428240740740741,-4.621160017048457,1.0,-0.26684244815295505,False,True,False
continuation,totals,majors,mid,1,t75,11,11,-0.13636363636363635,-0.5838742081211422,0.9735962442919432,-0.23314984007905243,False,False,False
continuation,totals,majors,high,0.5,t50,253,614,-0.9202898550724639,-1.5155477600534832,1.0,-0.20881252820291768,False,True,False
continuation,totals,majors,high,0.5,t75,114,173,0.05043859649122807,0.15270572173441302,0.05150311294056393,-0.2000175163214902,False,True,False
continuation,totals,majors,high,1,t50,70,139,-1.4071428571428573,-3.891572075681492,1.0,-0.31276655477008547,False,True,False
continuation,totals,majors,high,1,t75,10,12,-0.2,-0.7745966692414835,0.9928470607822851,-0.3357862063744416,False,True,False
continuation,totals,bovada,all,0.5,t50,513,513,-0.9346978557504874,-1.5526060065547012,1.0,-0.235475789241402,False,True,False
continuation,totals,bovada,all,0.5,t75,254,254,0.09448818897637795,0.2626936857101362,1.4155191510882742e-05,-0.16381637146675668,True,True,False
continuation,totals,bovada,all,1,t50,89,89,-1.398876404494382,-3.774066502128854,1.0,-0.2688790232258306,False,True,False
continuation,totals,bovada,all,1,t75,10,10,-0.25,-0.9486832980505138,0.9986501019683699,-0.25038368562709334,False,True,False
continuation,totals,bovada,low,0.5,t50,61,61,-0.3770491803278688,-0.8318205079922998,0.9999999999589566,-0.3529696928259942,False,True,False
continuation,totals,bovada,low,0.5,t75,73,73,0.0958904109589041,0.24725889328346573,0.017318327024957458,-0.19653649640989507,True,False,False
continuation,totals,bovada,low,1,t50,1,1,-0.5,0.0,,-1.0,False,False,False
continuation,totals,bovada,low,1,t75,3,3,-0.3333333333333333,-1.1547005383792512,0.9772498680518208,-0.37931034482758624,False,True,False
continuation,totals,bovada,mid,0.5,t50,258,258,-0.9302325581395349,-1.512259337112621,1.0,-0.21363642705357866,False,True,False
continuation,totals,bovada,mid,0.5,t75,125,125,0.104,0.2975545075694774,0.00043930922005487334,-0.09254940833546682,True,True,False
continuation,totals,bovada,mid,1,t50,42,42,-1.4047619047619047,-3.636241617876356,1.0,-0.23162326692399782,False,True,False
continuation,totals,bovada,mid,1,t75,5,5,-0.3,-1.0954451150103321,0.9928470607822851,-0.2533613445378151,False,True,False
continuation,totals,bovada,high,0.5,t50,194,194,-1.115979381443299,-2.1786425805522125,1.0,-0.2275759300960324,False,True,False
continuation,totals,bovada,high,0.5,t75,56,56,0.07142857142857142,0.2044341289264315,0.0630275577437014,-0.280241394155366,False,False,False
continuation,totals,bovada,high,1,t50,46,46,-1.4130434782608696,-4.17605802754489,1.0,-0.28700121426719605,False,True,False
continuation,totals,bovada,high,1,t75,2,2,0.0,0.0,,-0.04954954954954954,False,False,False
sharp_convergence,totals,all,all,0.5,t50,454,1457,0.14443832599118944,0.21831374611174026,1.6462789065108307e-06,-0.03835568915954781,True,True,False
sharp_convergence,totals,all,all,0.5,t75,468,1644,0.07482193732193732,0.22741375574358608,4.333588049180139e-07,-0.027720486446205048,True,True,False
sharp_convergence,totals,all,all,1,t50,90,141,0.20601851851851855,0.7538511043342081,4.28675055913079e-13,0.08417894536279633,True,True,False
sharp_convergence,totals,all,all,1,t75,139,260,0.16276978417266186,0.7361820686537175,1.988286198422477e-18,0.04665201111894762,True,True,False
sharp_convergence,totals,all,low,0.5,t50,110,309,0.03621212121212121,0.08975051907496123,0.17327265495398364,-0.06196712197520944,False,False,False
sharp_convergence,totals,all,low,0.5,t75,138,376,0.04577294685990338,0.14420377531873643,0.04513161579639625,-0.11926567328641047,False,True,False
sharp_convergence,totals,all,low,1,t50,24,38,0.1597222222222222,0.7829488280802139,6.261625971742659e-05,0.06195243957331172,False,True,False
sharp_convergence,totals,all,low,1,t75,35,64,0.15714285714285714,0.6995668135432797,1.746449221954756e-05,-0.08756358270463704,False,True,False
sharp_convergence,totals,all,mid,0.5,t50,269,736,0.1322800495662949,0.21490630199172092,0.00021196097582981872,-0.01407748054629691,True,True,False
sharp_convergence,totals,all,mid,0.5,t75,299,849,0.0822463768115942,0.2569412837620983,4.43709943997696e-06,0.06093088635043372,True,True,False
sharp_convergence,totals,all,mid,1,t50,48,78,0.22829861111111108,0.7213071971931354,2.905982269004874e-07,0.05359963313887175,False,True,False
sharp_convergence,totals,all,mid,1,t75,76,146,0.16173245614035087,0.7246437661429106,1.330880991288678e-10,0.018543745337680797,True,True,False
sharp_convergence,totals,all,high,0.5,t50,150,412,0.25405555555555553,0.34084422216348464,1.4933888917714938e-05,0.0028828666519174996,True,True,False
sharp_convergence,totals,all,high,0.5,t75,153,419,0.12336601307189543,0.3937555868290191,5.566158669930518e-07,-0.07389990996129156,True,True,False
sharp_convergence,totals,all,high,1,t50,18,25,0.20833333333333334,0.9023171533395162,6.453996531126399e-05,0.19535911901257455,False,True,False
sharp_convergence,totals,all,high,1,t75,29,50,0.16954022988505746,0.7790324579028279,1.3630452693963594e-05,0.30033899532182234,False,True,False
sharp_convergence,totals,soft,all,0.5,t50,454,1457,0.14443832599118944,0.21831374611174026,1.6462789065108307e-06,-0.03835568915954781,True,True,False
sharp_convergence,totals,soft,all,0.5,t75,468,1644,0.07482193732193732,0.22741375574358608,4.333588049180139e-07,-0.027720486446205048,True,True,False
sharp_convergence,totals,soft,all,1,t50,90,141,0.20601851851851855,0.7538511043342081,4.28675055913079e-13,0.08417894536279633,True,True,False
sharp_convergence,totals,soft,all,1,t75,139,260,0.16276978417266186,0.7361820686537175,1.988286198422477e-18,0.04665201111894762,True,True,False
sharp_convergence,totals,soft,low,0.5,t50,110,309,0.03621212121212121,0.08975051907496123,0.17327265495398364,-0.06196712197520944,False,False,False
sharp_convergence,totals,soft,low,0.5,t75,138,376,0.04577294685990338,0.14420377531873643,0.04513161579639625,-0.11926567328641047,False,True,False
sharp_convergence,totals,soft,low,1,t50,24,38,0.1597222222222222,0.7829488280802139,6.261625971742659e-05,0.06195243957331172,False,True,False
sharp_convergence,totals,soft,low,1,t75,35,64,0.15714285714285714,0.6995668135432797,1.746449221954756e-05,-0.08756358270463704,False,True,False
sharp_convergence,totals,soft,mid,0.5,t50,269,736,0.1322800495662949,0.21490630199172092,0.00021196097582981872,-0.01407748054629691,True,True,False
sharp_convergence,totals,soft,mid,0.5,t75,299,849,0.0822463768115942,0.2569412837620983,4.43709943997696e-06,0.06093088635043372,True,True,False
sharp_convergence,totals,soft,mid,1,t50,48,78,0.22829861111111108,0.7213071971931354,2.905982269004874e-07,0.05359963313887175,False,True,False
sharp_convergence,totals,soft,mid,1,t75,76,146,0.16173245614035087,0.7246437661429106,1.330880991288678e-10,0.018543745337680797,True,True,False
